Belt	Quadrat	Layer	Year	Date	Scientific_name	Japanese_name	Cover
36	13	shrub	1966	1966-08	Ribes sachalinense	トガスグリ	+
36	13	shrub	1967	1967-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	3
36	13	shrub	1967	1967-09	Sasa senanensis	クマイザサ	5
36	13	shrub	1968	1968-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	13	shrub	1968	1968-08	Ribes latifolium	エゾスグリ	+
36	13	shrub	1968	1968-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
36	13	shrub	1968	1968-08	Sasa senanensis	クマイザサ	5
36	13	shrub	1972	1972-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	1
36	13	shrub	1972	1972-08	Ribes latifolium	エゾスグリ	+
36	13	shrub	1972	1972-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	1
36	13	shrub	1972	1972-08	Sasa senanensis	クマイザサ	5
36	13	shrub	1976	1976-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
36	13	shrub	1976	1976-08	Ribes latifolium	エゾスグリ	+
36	13	shrub	1976	1976-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
36	13	shrub	1976	1976-08	Sasa senanensis	クマイザサ	5
36	13	shrub	1980	1980-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	13	shrub	1980	1980-09	Ribes latifolium	エゾスグリ	+
36	13	shrub	1980	1980-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
36	13	shrub	1980	1980-09	Sasa senanensis	クマイザサ	5
36	13	shrub	1984	1984-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	13	shrub	1984	1984-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
36	13	shrub	1984	1984-09	Sasa senanensis	クマイザサ	5
36	13	shrub	1988	1989-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	13	shrub	1988	1989-09	Sasa senanensis	クマイザサ	5
36	13	shrub	1998	1998-07-22	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	13	shrub	1998	1998-07-22	Sasa senanensis	クマイザサ	5
36	13	shrub	1998	1998-07-22	Betula ermanii	ダケカンバ	+
36	13	shrub	2002	2002-07-31	Sasa senanensis	クマイザサ	5
36	13	shrub	2002	2002-07-31	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	13	shrub	2009	2009-07-29	Sasa senanensis	クマイザサ	5
36	13	shrub	2009	2009-07-29	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	13	shrub	2017	2017-08-08	Sasa senanensis	クマイザサ	5
36	13	shrub	2017	2017-08-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	13	herb	1957	1957-09	Oxalis acetosella	コミヤマカタバミ	+
36	13	herb	1957	1957-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
36	13	herb	1957	1957-09	Tiarella polyphylla	ズダヤクシュ	+
36	13	herb	1957	1957-09	Circaea alpina subsp. alpina	ミヤマタニタデ	4
36	13	herb	1958	1958-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
36	13	herb	1958	1958-08	Circaea alpina subsp. alpina	ミヤマタニタデ	1
36	13	herb	1959	1959-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
36	13	herb	1959	1959-09	Circaea alpina subsp. alpina	ミヤマタニタデ	+
36	13	herb	1960	1960-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
36	13	herb	1962	1962-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
36	13	herb	1962	1962-09	Circaea alpina subsp. alpina	ミヤマタニタデ	+
36	13	herb	1963	1963-08	Circaea alpina subsp. alpina	ミヤマタニタデ	1
36	13	herb	1964	1964-08	Petasites japonicus subsp. giganteus	アキタブキ	1
36	13	herb	1964	1964-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
36	13	herb	1965	1965-08	Petasites japonicus subsp. giganteus	アキタブキ	2
36	13	herb	1965	1965-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
36	13	herb	1966	1966-08	Petasites japonicus subsp. giganteus	アキタブキ	1
36	13	herb	1966	1966-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
36	13	herb	1967	1967-09	Oxalis acetosella	コミヤマカタバミ	+
36	13	herb	1967	1967-09	Circaea alpina subsp. alpina	ミヤマタニタデ	+
36	13	herb	1968	1968-08	Petasites japonicus subsp. giganteus	アキタブキ	+
36	13	herb	1972	1972-08	Petasites japonicus subsp. giganteus	アキタブキ	2
36	13	herb	1972	1972-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
36	13	herb	1972	1972-08	Maianthemum dilatatum	マイヅルソウ	+
36	13	herb	1976	1976-08	Petasites japonicus subsp. giganteus	アキタブキ	1
36	13	herb	1976	1976-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
36	13	herb	1976	1976-08	Artemisia montana	オオヨモギ	+
36	13	herb	1976	1976-08	Senecio cannabifolius	ハンゴンソウ	+
36	13	herb	1976	1976-08	Maianthemum dilatatum	マイヅルソウ	+
36	13	herb	1980	1980-09	Petasites japonicus subsp. giganteus	アキタブキ	1
36	13	herb	1980	1980-09	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
36	13	herb	1980	1980-09	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	1
36	13	herb	1980	1980-09	Artemisia montana	オオヨモギ	+
36	13	herb	1984	1984-09	Petasites japonicus subsp. giganteus	アキタブキ	1
36	13	herb	1984	1984-09	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	1
36	13	herb	1984	1984-09	Artemisia montana	オオヨモギ	+
36	13	herb	1984	1984-09	Senecio nemorensis	キオン	+
36	13	herb	1988	1989-09	Petasites japonicus subsp. giganteus	アキタブキ	+
36	13	herb	1988	1989-09	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
36	13	herb	1988	1989-09	Dryopteris expansa	シラネワラビ	+
36	13	herb	1988	1989-09	Anemone debilis	ヒメイチゲ	+
36	13	herb	1998	1998-07-22	Petasites japonicus subsp. giganteus	アキタブキ	+
36	13	herb	1998	1998-07-22	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	1
36	13	herb	1998	1998-07-22	Maianthemum dilatatum	マイヅルソウ	+
36	13	herb	2002	2002-07-31	Petasites japonicus subsp. giganteus	アキタブキ	+
36	13	herb	2002	2002-07-31	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
36	13	herb	2009	2009-07-29	Petasites japonicus subsp. giganteus	アキタブキ	+
36	13	herb	2009	2009-07-29	Maianthemum dilatatum	マイヅルソウ	+
36	13	herb	2009	2009-07-29	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	1
36	13	herb	2017	2017-08-08	Petasites japonicus subsp. giganteus	アキタブキ	2
36	13	vine	1961	1961-08	Actinidia kolomikta	ミヤママタタビ	+
36	13	vine	1963	1963-08	Actinidia kolomikta	ミヤママタタビ	+
36	13	vine	1972	1972-08	Actinidia kolomikta	ミヤママタタビ	+
36	13	vine	1976	1976-08	Actinidia kolomikta	ミヤママタタビ	+
36	13	vine	1980	1980-09	Actinidia kolomikta	ミヤママタタビ	+
36	13	vine	1984	1984-09	Actinidia kolomikta	ミヤママタタビ	+
36	13	vine	1988	1989-09	Actinidia kolomikta	ミヤママタタビ	+
36	13	vine	1998	1998-07-22	Actinidia kolomikta	ミヤママタタビ	+
36	13	vine	2002	2002-07-31	Actinidia kolomikta	ミヤママタタビ	+
36	13	moss	1988	1989-09	Moss	コケ類	+
36	13	moss	1998	1998-07-22	Moss	コケ類	+
36	13	moss	2002	2002-07-31	Moss	コケ類	+
36	13	moss	2009	2009-07-29	Moss	コケ類	+
36	13	moss	2017	2017-08-08	Moss	コケ類	+
36	14	canopy	2017	2017-08-08	Salix caprea	バッコヤナギ	1
36	14	subcanopy	2009	2009-07-29	Salix caprea	バッコヤナギ	1
36	14	shrub	1957	1957-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	1
36	14	shrub	1957	1957-09	Sasa senanensis	クマイザサ	5
36	14	shrub	1957	1957-09	Ribes sachalinense	トガスグリ	+
36	14	shrub	1958	1958-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
36	14	shrub	1958	1958-08	Sasa senanensis	クマイザサ	5
36	14	shrub	1958	1958-08	Ribes sachalinense	トガスグリ	+
36	14	shrub	1959	1959-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	3
36	14	shrub	1959	1959-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
36	14	shrub	1959	1959-09	Sasa senanensis	クマイザサ	5
36	14	shrub	1960	1960-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	3
36	14	shrub	1960	1960-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
36	14	shrub	1960	1960-08	Sasa senanensis	クマイザサ	5
36	14	shrub	1960	1960-08	Ribes sachalinense	トガスグリ	+
36	14	shrub	1961	1961-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	3
36	14	shrub	1961	1961-08	Sasa senanensis	クマイザサ	5
36	14	shrub	1961	1961-08	Ribes sachalinense	トガスグリ	+
36	14	shrub	1962	1962-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
36	14	shrub	1962	1962-09	Sasa senanensis	クマイザサ	5
36	14	shrub	1963	1963-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
36	14	shrub	1963	1963-08	Sasa senanensis	クマイザサ	5
36	14	shrub	1963	1963-08	Ribes sachalinense	トガスグリ	1
36	14	shrub	1964	1964-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
36	14	shrub	1964	1964-08	Sasa senanensis	クマイザサ	5
36	14	shrub	1965	1965-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
36	14	shrub	1965	1965-08	Sasa senanensis	クマイザサ	5
36	14	shrub	1966	1966-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	1
36	14	shrub	1966	1966-08	Sasa senanensis	クマイザサ	5
36	14	shrub	1967	1967-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	14	shrub	1967	1967-09	Sasa senanensis	クマイザサ	5
36	14	shrub	1968	1968-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	14	shrub	1968	1968-08	Sasa senanensis	クマイザサ	5
36	14	shrub	1972	1972-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	14	shrub	1972	1972-08	Sasa senanensis	クマイザサ	5
36	14	shrub	1976	1976-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	14	shrub	1976	1976-08	Sasa senanensis	クマイザサ	5
36	14	shrub	1980	1980-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	14	shrub	1980	1980-09	Sasa senanensis	クマイザサ	5
36	14	shrub	1984	1984-09	Sasa senanensis	クマイザサ	5
36	14	shrub	1988	1989-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	14	shrub	1988	1989-09	Sasa senanensis	クマイザサ	5
36	14	shrub	1998	1998-07-22	Sasa senanensis	クマイザサ	5
36	14	shrub	2002	2002-07-31	Sasa senanensis	クマイザサ	5
36	14	shrub	2009	2009-07-29	Sasa senanensis	クマイザサ	5
36	14	shrub	2017	2017-08-08	Sasa senanensis	クマイザサ	5
36	14	herb	1957	1957-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	3
36	14	herb	1957	1957-09	Circaea alpina subsp. alpina	ミヤマタニタデ	2
36	14	herb	1958	1958-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	3
36	14	herb	1958	1958-08	Circaea alpina subsp. alpina	ミヤマタニタデ	2
36	14	herb	1959	1959-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	3
36	14	herb	1959	1959-09	Circaea alpina subsp. alpina	ミヤマタニタデ	2
36	14	herb	1960	1960-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	1
36	14	herb	1960	1960-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
36	14	herb	1961	1961-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
36	14	herb	1961	1961-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
36	14	herb	1962	1962-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
36	14	herb	1963	1963-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	1
36	14	herb	1963	1963-08	Circaea alpina subsp. alpina	ミヤマタニタデ	1
36	14	herb	1964	1964-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	3
36	14	herb	1964	1964-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
36	14	herb	1965	1965-08	Petasites japonicus subsp. giganteus	アキタブキ	2
36	14	herb	1965	1965-08	Circaea alpina subsp. alpina	ミヤマタニタデ	1
36	14	herb	1966	1966-08	Petasites japonicus subsp. giganteus	アキタブキ	1
36	14	herb	1966	1966-08	Circaea alpina subsp. alpina	ミヤマタニタデ	1
36	14	herb	1967	1967-09	Petasites japonicus subsp. giganteus	アキタブキ	1
36	14	herb	1967	1967-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
36	14	herb	1968	1968-08	Petasites japonicus subsp. giganteus	アキタブキ	1
36	14	herb	1968	1968-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
36	14	herb	1968	1968-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
36	14	herb	1972	1972-08	Petasites japonicus subsp. giganteus	アキタブキ	1
36	14	herb	1972	1972-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
36	14	herb	1976	1976-08	Petasites japonicus subsp. giganteus	アキタブキ	3
36	14	herb	1976	1976-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
36	14	herb	1976	1976-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
36	14	herb	1980	1980-09	Petasites japonicus subsp. giganteus	アキタブキ	3
36	14	herb	1984	1984-09	Petasites japonicus subsp. giganteus	アキタブキ	3
36	14	herb	1984	1984-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
36	14	herb	1988	1989-09	Petasites japonicus subsp. giganteus	アキタブキ	2
36	14	herb	1998	1998-07-22	Petasites japonicus subsp. giganteus	アキタブキ	3
36	14	herb	2002	2002-07-31	Petasites japonicus subsp. giganteus	アキタブキ	1
36	14	herb	2009	2009-07-29	Petasites japonicus subsp. giganteus	アキタブキ	1
36	14	herb	2017	2017-08-08	Petasites japonicus subsp. giganteus	アキタブキ	1
36	14	vine	1959	1959-09	Actinidia kolomikta	ミヤママタタビ	+
36	14	vine	1961	1961-08	Actinidia kolomikta	ミヤママタタビ	+
36	14	moss	1998	1998-07-22	Moss	コケ類	+
36	15	canopy	2017	2017-08-08	Salix caprea	バッコヤナギ	4
36	15	subcanopy	1988	1989-09	Salix caprea	バッコヤナギ	+
36	15	subcanopy	1998	1998-07-22	Salix caprea	バッコヤナギ	2
36	15	subcanopy	2002	2002-07-31	Salix caprea	バッコヤナギ	2
36	15	subcanopy	2009	2009-07-29	Salix caprea	バッコヤナギ	2
36	15	shrub	1957	1957-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	1
36	15	shrub	1957	1957-09	Sasa senanensis	クマイザサ	5
36	15	shrub	1957	1957-09	Ribes sachalinense	トガスグリ	+
36	15	shrub	1958	1958-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
36	15	shrub	1958	1958-08	Sasa senanensis	クマイザサ	5
36	15	shrub	1959	1959-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
36	15	shrub	1959	1959-09	Sasa senanensis	クマイザサ	5
36	15	shrub	1959	1959-09	Ribes sachalinense	トガスグリ	+
36	15	shrub	1960	1960-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
36	15	shrub	1960	1960-08	Sasa senanensis	クマイザサ	5
36	15	shrub	1961	1961-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
36	15	shrub	1961	1961-08	Sasa senanensis	クマイザサ	5
36	15	shrub	1962	1962-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
36	15	shrub	1962	1962-09	Sasa senanensis	クマイザサ	5
36	15	shrub	1962	1962-09	Ribes sachalinense	トガスグリ	+
36	15	shrub	1963	1963-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
36	15	shrub	1963	1963-08	Sasa senanensis	クマイザサ	5
36	15	shrub	1963	1963-08	Ribes sachalinense	トガスグリ	+
36	15	shrub	1964	1964-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
36	15	shrub	1964	1964-08	Sasa senanensis	クマイザサ	5
36	15	shrub	1965	1965-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
36	15	shrub	1965	1965-08	Sasa senanensis	クマイザサ	5
36	15	shrub	1965	1965-08	Ribes sachalinense	トガスグリ	+
36	15	shrub	1966	1966-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	1
36	15	shrub	1966	1966-08	Sasa senanensis	クマイザサ	5
36	15	shrub	1966	1966-08	Ribes sachalinense	トガスグリ	+
36	15	shrub	1967	1967-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	15	shrub	1967	1967-09	Sasa senanensis	クマイザサ	5
36	15	shrub	1968	1968-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	15	shrub	1968	1968-08	Sasa senanensis	クマイザサ	5
36	15	shrub	1972	1972-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	15	shrub	1972	1972-08	Sasa senanensis	クマイザサ	5
36	15	shrub	1976	1976-08	Sasa senanensis	クマイザサ	5
36	15	shrub	1980	1980-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	15	shrub	1980	1980-09	Sasa senanensis	クマイザサ	5
36	15	shrub	1984	1984-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	15	shrub	1984	1984-09	Sasa senanensis	クマイザサ	5
36	15	shrub	1988	1989-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	15	shrub	1988	1989-09	Sasa senanensis	クマイザサ	5
36	15	shrub	1998	1998-07-22	Sasa senanensis	クマイザサ	5
36	15	shrub	2002	2002-07-31	Sasa senanensis	クマイザサ	5
36	15	shrub	2009	2009-07-29	Sasa senanensis	クマイザサ	5
36	15	shrub	2009	2009-07-29	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
36	15	shrub	2017	2017-08-08	Sasa senanensis	クマイザサ	5
36	15	herb	1957	1957-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	4
36	15	herb	1957	1957-09	Circaea alpina subsp. alpina	ミヤマタニタデ	1
36	15	herb	1958	1958-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	4
36	15	herb	1958	1958-08	Circaea alpina subsp. alpina	ミヤマタニタデ	1
36	15	herb	1959	1959-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
36	15	herb	1959	1959-09	Circaea alpina subsp. alpina	ミヤマタニタデ	+
36	15	herb	1960	1960-08	Oxalis acetosella	コミヤマカタバミ	+
36	15	herb	1960	1960-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
36	15	herb	1960	1960-08	Tiarella polyphylla	ズダヤクシュ	+
36	15	herb	1960	1960-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
36	15	herb	1961	1961-08	Oxalis acetosella	コミヤマカタバミ	+
36	15	herb	1961	1961-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	3
36	15	herb	1961	1961-08	Circaea alpina subsp. alpina	ミヤマタニタデ	1
36	15	herb	1962	1962-09	Oxalis acetosella	コミヤマカタバミ	+
36	15	herb	1963	1963-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	1
36	15	herb	1963	1963-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
36	15	herb	1964	1964-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	1
36	15	herb	1965	1965-08	Circaea alpina subsp. alpina	ミヤマタニタデ	+
36	15	herb	1967	1967-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
36	15	herb	1972	1972-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
36	15	herb	1976	1976-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
36	15	herb	1988	1989-09	Petasites japonicus subsp. giganteus	アキタブキ	+
36	15	herb	1988	1989-09	Chamerion angustifolium	ヤナギラン	+
36	15	herb	1998	1998-07-22	Petasites japonicus subsp. giganteus	アキタブキ	1
36	15	herb	2002	2002-07-31	Petasites japonicus subsp. giganteus	アキタブキ	+
36	15	herb	2009	2009-07-29	Petasites japonicus subsp. giganteus	アキタブキ	1
36	15	herb	2017	2017-08-08	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
36	15	vine	1958	1958-08	Actinidia kolomikta	ミヤママタタビ	+
46	1	canopy	1998	1998-07-21	Picea glehnii	アカエゾマツ	2
46	1	canopy	1998	1998-07-21	Picea jezoensis	エゾマツ	3
46	1	canopy	1998	1998-07-21	Abies sachalinensis	トドマツ	2
46	1	canopy	2002	2002-07-29	Abies sachalinensis	トドマツ	2
46	1	canopy	2002	2002-07-29	Picea jezoensis	エゾマツ	3
46	1	canopy	2002	2002-07-29	Picea glehnii	アカエゾマツ	3
46	1	canopy	2009	2009-07-31	Betula platyphylla var. japonica	シラカンバ	1
46	1	canopy	2009	2009-07-31	Abies sachalinensis	トドマツ	2
46	1	canopy	2009	2009-07-31	Picea jezoensis	エゾマツ	3
46	1	canopy	2009	2009-07-31	Picea glehnii	アカエゾマツ	3
46	1	canopy	2017	2017-08-07	Betula platyphylla var. japonica	シラカンバ	2
46	1	canopy	2017	2017-08-07	Abies sachalinensis	トドマツ	1
46	1	canopy	2017	2017-08-07	Picea jezoensis	エゾマツ	3
46	1	canopy	2017	2017-08-07	Picea glehnii	アカエゾマツ	3
46	1	subcanopy	1984	1984-09	Picea jezoensis	エゾマツ	+
46	1	subcanopy	1988	1988-09-14	Picea jezoensis	エゾマツ	+
46	1	subcanopy	1998	1998-07-21	Abies sachalinensis	トドマツ	+
46	1	subcanopy	2002	2002-07-29	Abies sachalinensis	トドマツ	1
46	1	shrub	1957	1957-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	1
46	1	shrub	1957	1957-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
46	1	shrub	1957	1957-09	Ribes sachalinense	トガスグリ	+
46	1	shrub	1957	1957-09	Abies sachalinensis	トドマツ	2
46	1	shrub	1958	1958-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	1	shrub	1958	1958-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	1
46	1	shrub	1958	1958-08	Picea jezoensis	エゾマツ	1
46	1	shrub	1958	1958-08	Abies sachalinensis	トドマツ	2
46	1	shrub	1959	1959-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	1	shrub	1959	1959-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	2
46	1	shrub	1959	1959-09	Picea jezoensis	エゾマツ	+
46	1	shrub	1959	1959-09	Abies sachalinensis	トドマツ	2
46	1	shrub	1960	1960-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
46	1	shrub	1960	1960-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	2
