"","Loc_Name","Year","X","Loc_Year","before","after","avgdef","maxdef","mindef","tblJODA.2011.2019.SppCover_Loc_Name","Sample_Frame","Loc_Number","X_Coord.x","Y_Coord.x","Datum.x","UTM_Zone.x","Elevation","Aspect","Slope","SCOSA","Unit_Code","BareGrdCover","Achillea_millefolium","Achnatherum_spp","Acroptilon_repens","Agoseris_spp","Agropyron_cristatum","Allium_spp","Antennaria_spp","Arabis_spp","Artemisia_arbuscula","Artemisia_tridentata","Aster_spp","Astragalus_spp","Atriplex_spp","Balsamorhiza_spp","Brodiaea_douglasii","Bromus_spp","Bromus_tectorum","Calochortus_spp","Cardaria_draba","Castilleja_spp","Centaurea_diffusa","Centaurea_maculosa","Centaurea_solstitialis","Cercocarpus_ledifolius","Chrysothamnus_viscidiflorus","Cirsium_spp","Crepis_acuminata","Cryptantha_spp","Dalea_ornata","Delphinium_spp","Descurainia_sophia","Elymus_caput_medusae","Elymus_cinereus","Elymus_elymoides","Ericameria_nauseosa","Erigeron_spp","Eriogonum_spp","Erodium_cicutarium","Euphorbia_esula","Festuca_idahoensis","Gutierrezia_sarothrae","Helianthella_uniflora","Hesperostipa_comata","Juniperus_occidentalis","Kochia_scoparia","Lactuca_serriola","Lepidium_perfoliatum","Leptodactylon_pungens","Lewisia_rediviva","Leymus_cinereus","Linaria_dalmatica","Linaria_vulgaris","Lithophragma_spp","Lithospermum_ruderale","Lomatium_spp","Lupinus_spp","Onopordum_acanthium","Opuntia_polyacantha","Penstemon_spp","Phacelia_hastata","Phacelia_spp","Phlox_spp","Poa_bulbosa","Poa_pratensis","Poa_secunda","Poa_spp","Pseudoroegneria_spicata","Purshia_tridentata","Salsola_kali","Salvia_dorrii","Sarcobatus_vermiculatus","Sedum_spp","Sisymbrium_altissimum","Sphaeralcea_munroana","Sporobolus_cryptandrus","Taeniatherum_caput_medusae","Tetradymia_canescens","Tragopogon_dubius","Ventenata_dubia","Verbascum_blattaria","Verbascum_thapsus","Unit","Site","year","ID","Year.num","Year.centered","Elevation.scaled","avg.cat","min.cat","max.cat","elev.cat","scosa.cat","Plot_ID","SampleFram","Plot","X_Coord.y","Y_Coord.y","Datum.y","UTM_Zone.y","ecoclassid","Fire_1994","Fire_1995","Fire_2011","dNBR2011","1994_Hancock_dNBR","1994_Mammal_dNBR","1995_CampHancock_dNBR","avgdef.centered","dNBR2011.scaled","dNBR1994","dNBR1995","PastBurn","BurnCount","nbr94.cat","BurnSeverity1994","nbr95.cat","BurnSeverity1995","nbr.cat","BurnSeverity2011","BurnAll","sev.cat","BurnSeverity"
"884","JODA_Clarno_2015_33",2015,884,2015,2014,2015,19.630391240125,51.78424835,4.976610661,"JODA_Clarno_2015_33","JODA_Clarno",33,703826.375526434,4979499.42998962,"NAD83","10N",686,184,16,-0.274965917071714,"JODA",2,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,1,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,33,5,4,2.06764875379131,"(19,20]","(4.5,5]","(50,53]","(630,731]","[-0.5,-0.2]","JODA_Clarno_2015_33","JODA_Clarno",33,703826.375526,4979499.42999,"NAD83","10N","R010XB044OR","1994",NA,"2011",867,243,NA,NA,-0.26184116549674,-1.49368113816793,243,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.Low94.No Burn95.Low11","[-570,1.19e+03]","Low"
"885","JODA_Clarno_2015_34",2015,885,2015,2014,2015,21.326972367,55.18128586,5.683688641,"JODA_Clarno_2015_34","JODA_Clarno",34,702840.420339992,4978259.40312495,"NAD83","10N",581,250,6,-0.0357508399884148,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,34,5,4,0.389927855948735,"(21,23]","(5.5,6]","(55,59]","(565,590]","(-0.05,0.05]","JODA_Clarno_2015_34","JODA_Clarno",34,702840.42034,4978259.40313,"NAD83","10N","R010XB044OR",NA,NA,"2011",1353,NA,NA,NA,0.526517536508833,-0.744473798823116,NA,NA,"2011","1",NA,"No Burn94",NA,"No Burn95","[-570,1.5e+03]","Low11","1.No Burn94.No Burn95.Low11","(1.19e+03,2.48e+03]","Medium"
"886","JODA_Clarno_2015_35",2015,886,2015,2014,2015,20.46482282925,49.88044739,5.904709339,"JODA_Clarno_2015_35","JODA_Clarno",35,704776.910917517,4978249.65770465,"NAD83","10N",548,307,7,0.0733428017228937,"JODA",2,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"0",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,35,5,4,-0.137355854801788,"(20,21]","(5.5,6]","(47,50]","(545,565]","(0.05,0.15]","JODA_Clarno_2015_35","JODA_Clarno",35,704776.910918,4978249.6577,"NAD83","10N","R010XB053OR","1994",NA,"2011",2473,24,NA,NA,0.125898267704853,0.982094555222547,24,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.Low94.No Burn95.High11","(1.19e+03,2.48e+03]","Medium"
"887","JODA_Clarno_2015_36",2015,887,2015,2014,2015,21.809025049625,54.35564041,6.581532955,"JODA_Clarno_2015_36","JODA_Clarno",36,704155.232913371,4976903.02129968,"NAD83","10N",543,35,26,0.359092621049582,"JODA",1,0,1,0,0,0,0,0,0,0,"0",0,0,0,0,0,2,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4",NA,0,0,0,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,36,5,4,-0.217247326127625,"(21,23]","(6,8]","(53,55]","(500,545]","(0.15,0.5]","JODA_Clarno_2015_36","JODA_Clarno",36,704155.232913,4976903.0213,"NAD83","10N","R010XB064OR","1994",NA,"2011",2862,2129,NA,NA,0.750515328982537,1.58176874247591,2129,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"888","JODA_Clarno_2015_37",2015,888,2015,2014,2015,20.857759774,53.3365593,5.504813194,"JODA_Clarno_2015_37","JODA_Clarno",37,703557.083518095,4978644.45264952,"NAD83","10N",642,331,15,0.226368237429665,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,1,0,0,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0,"2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,37,5,4,1.36460380612394,"(20,21]","(5.5,6]","(53,55]","(630,731]","(0.15,0.5]","JODA_Clarno_2015_37","JODA_Clarno",37,703557.083518,4978644.45265,"NAD83","10N","R010XB044OR","1994",NA,"2011",1994,NA,1499,NA,0.308486211674107,0.243678268090518,1499,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.High94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"889","JODA_Clarno_2015_38",2015,889,2015,2014,2015,20.6657727365,52.23750687,5.81806612,"JODA_Clarno_2015_38","JODA_Clarno",38,702704.805388087,4977899.4055359,"NAD83","10N",599,271,6,0.00182427322521171,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,1,0,0,0,0,"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2",0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,38,5,4,0.677537152721747,"(20,21]","(5.5,6]","(50,53]","(590,630]","(-0.05,0.05]","JODA_Clarno_2015_38","JODA_Clarno",38,702704.805388,4977899.40554,"NAD83","10N","R010XB044OR",NA,NA,"2011",2357,NA,NA,NA,0.219274650088376,0.803271404267817,NA,NA,"2011","1",NA,"No Burn94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","1.No Burn94.No Burn95.High11","(1.19e+03,2.48e+03]","Medium"
"890","JODA_Clarno_2015_39",2015,890,2015,2014,2015,20.68956136675,51.57260513,5.919676304,"JODA_Clarno_2015_39","JODA_Clarno",39,704543.857564906,4977076.05424715,"NAD83","10N",491,259,10,-0.0331336343295947,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,"1",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,39,5,4,-1.04811862791633,"(20,21]","(5.5,6]","(50,53]","[416,500]","(-0.05,0.05]","JODA_Clarno_2015_39","JODA_Clarno",39,704543.857565,4977076.05425,"NAD83","10N","R010XB053OR","1994",NA,"2011",2870,941,NA,NA,0.23032862998318,1.59410137357623,941,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.Low94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"891","JODA_Clarno_2015_4",2015,891,2015,2014,2015,21.809025049625,54.35564041,6.581532955,"JODA_Clarno_2015_4","JODA_Clarno",4,703892.210303398,4976794.04099371,"NAD83","10N",586,5,7,0.12140559376013,"JODA",1,0,1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,4,5,4,0.469819327274572,"(21,23]","(6,8]","(53,55]","(565,590]","(0.05,0.15]","JODA_Clarno_2015_4","JODA_Clarno",4,703892.210303,4976794.04099,"NAD83","10N","R010XB022OR","1994",NA,"2011",2441,1539,NA,NA,0.750515328982537,0.932764030821242,1539,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(1.19e+03,2.48e+03]","Medium"
"892","JODA_Clarno_2015_40",2015,892,2015,2014,2015,21.3374521145,52.66769791,5.906132698,"JODA_Clarno_2015_40","JODA_Clarno",40,703641.905875138,4977392.32559826,"NAD83","10N",527,116,20,-0.149931762454638,"JODA",1,0,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"JODA","Clarno",2015,40,5,4,-0.472900034370303,"(21,23]","(5.5,6]","(50,53]","(500,545]","(-0.2,-0.1]","JODA_Clarno_2015_40","JODA_Clarno",40,703641.905875,4977392.3256,"NAD83","10N","R010XB044OR","1994",NA,"2011",1363,1018,NA,NA,0.531387212356084,-0.729058009947708,1018,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.Medium94.No Burn95.Low11","(1.19e+03,2.48e+03]","Medium"
"893","JODA_Clarno_2015_41",2015,893,2015,2014,2015,21.3374521145,52.66769791,5.906132698,"JODA_Clarno_2015_41","JODA_Clarno",41,704140.057003422,4978189.54279523,"NAD83","10N",610,315,23,0.276288630575438,"JODA",0,1,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,"2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"JODA","Clarno",2015,41,5,4,0.853298389638588,"(21,23]","(5.5,6]","(50,53]","(590,630]","(0.15,0.5]","JODA_Clarno_2015_41","JODA_Clarno",41,704140.057003,4978189.54279,"NAD83","10N","R010XB064OR","1994",NA,"2011",2472,NA,1444,NA,0.531387212356084,0.980552976335006,1444,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.Medium94.No Burn95.High11","(1.19e+03,2.48e+03]","Medium"
"894","JODA_Clarno_2015_42",2015,894,2015,2014,2015,20.806155206,52.67884827,5.642217636,"JODA_Clarno_2015_42","JODA_Clarno",42,704512.859765764,4978792.95661957,"NAD83","10N",596,69,5,0.0312338248195759,"JODA",1,0,1,0,0,0,0,0,0,0,"0",0,2,0,0,0,2,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,42,5,4,0.629602269926245,"(20,21]","(5.5,6]","(50,53]","(590,630]","(-0.05,0.05]","JODA_Clarno_2015_42","JODA_Clarno",42,704512.859766,4978792.95662,"NAD83","10N","R010XB064OR","1994",NA,"2011",2619,1568,NA,NA,0.284506863087945,1.2071650728035,1568,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"895","JODA_Clarno_2015_43",2015,895,2015,2014,2015,17.582297444125,50.24514008,5.794125557,"JODA_Clarno_2015_43","JODA_Clarno",43,702036.562863761,4977032.04049737,"NAD83","10N",526,238,6,-0.0553916463462225,"JODA",0,0,1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",NA,0,0,0,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,43,5,4,-0.48887832863547,"[14,18]","(5.5,6]","(50,53]","(500,545]","(-0.1,-0.05]","JODA_Clarno_2015_43","JODA_Clarno",43,702036.562864,4977032.0405,"NAD83","10N","R010XB044OR",NA,"1995","2011",1724,NA,NA,2237,-1.21353898944595,-0.17254803154549,NA,2237,"1995_2011","2",NA,"No Burn94","(2.1e+03,4.94e+03]","High95","(1.5e+03,2.1e+03]","Medium11","2.No Burn94.High95.Medium11","(1.19e+03,2.48e+03]","Medium"
"896","JODA_Clarno_2015_44",2015,896,2015,2014,2015,22.1177258485,54.26756668,6.603056431,"JODA_Clarno_2015_44","JODA_Clarno",44,703192.614232206,4976644.75966781,"NAD83","10N",451,287,9,0.0457370112212017,"JODA",1,0,1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,1,0,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,44,5,4,-1.68725039852302,"(21,23]","(6,8]","(53,55]","[416,500]","(-0.05,0.05]","JODA_Clarno_2015_44","JODA_Clarno",44,703192.614232,4976644.75967,"NAD83","10N","R010XB053OR","1994",NA,"2011",2333,2161,NA,NA,0.893960848477055,0.766273510966839,2161,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(1.19e+03,2.48e+03]","Medium"
"897","JODA_Clarno_2015_45",2015,897,2015,2014,2015,21.3374521145,52.66769791,5.906132698,"JODA_Clarno_2015_45","JODA_Clarno",45,703773.90323474,4978036.92035281,"NAD83","10N",535,328,19,0.276097453556553,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4",NA,0,0,0,0,0,0,0,"0",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,45,5,4,-0.345073680248964,"(21,23]","(5.5,6]","(50,53]","(500,545]","(0.15,0.5]","JODA_Clarno_2015_45","JODA_Clarno",45,703773.903235,4978036.92035,"NAD83","10N","R010XB052OR","1994",NA,"2011",1204,391,NA,NA,0.531387212356084,-0.974169053066691,391,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.Low94.No Burn95.Low11","(1.19e+03,2.48e+03]","Medium"
"898","JODA_Clarno_2015_46",2015,898,2015,2014,2015,20.46482282925,49.88044739,5.904709339,"JODA_Clarno_2015_46","JODA_Clarno",46,704669.027683943,4977920.46723797,"NAD83","10N",531,127,6,-0.0629067995414709,"JODA",1,0,1,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,"3",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1",NA,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2",0,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"JODA","Clarno",2015,46,5,4,-0.408986857309633,"(20,21]","(5.5,6]","(47,50]","(500,545]","(-0.1,-0.05]","JODA_Clarno_2015_46","JODA_Clarno",46,704669.027684,4977920.46724,"NAD83","10N","R010XB064OR","1994",NA,"2011",2553,193,NA,NA,0.125898267704853,1.10542086622581,193,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.Low94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"899","JODA_Clarno_2015_47",2015,899,2015,2014,2015,22.028119443625,55.52961349,6.128991604,"JODA_Clarno_2015_47","JODA_Clarno",47,702484.92429251,4976414.45904609,"NAD83","10N",431,166,4,-0.0676844083540085,"JODA",2,1,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,"3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,0,0,0,0,0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"JODA","Clarno",2015,47,5,4,-2.00681628382637,"(21,23]","(6,8]","(55,59]","[416,500]","(-0.1,-0.05]","JODA_Clarno_2015_47","JODA_Clarno",47,702484.924293,4976414.45905,"NAD83","10N","R010XB053OR",NA,"1995",NA,NA,NA,NA,2785,0.852322999322879,NA,NA,2785,"1995","1",NA,"No Burn94","(2.1e+03,4.94e+03]","High95",NA,"No Burn11","1.No Burn94.High95.No Burn11",NA,"No Burn"
"900","JODA_Clarno_2015_48",2015,900,2015,2014,2015,20.6657727365,52.23750687,5.81806612,"JODA_Clarno_2015_48","JODA_Clarno",48,702782.446619134,4977362.6872873,"NAD83","10N",515,89,16,0.00481053516301643,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,48,5,4,-0.664639565552311,"(20,21]","(5.5,6]","(50,53]","(500,545]","(-0.05,0.05]","JODA_Clarno_2015_48","JODA_Clarno",48,702782.446619,4977362.68729,"NAD83","10N","R010XB052OR",NA,NA,"2011",1876,NA,NA,NA,0.219274650088376,0.0617719593607068,NA,NA,"2011","1",NA,"No Burn94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","1.No Burn94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"901","JODA_Clarno_2015_49",2015,901,2015,2014,2015,20.806155206,52.67884827,5.642217636,"JODA_Clarno_2015_49","JODA_Clarno",49,704008.22261558,4978995.41847026,"NAD83","10N",650,17,9,0.149599022914506,"JODA",1,0,0,0,1,0,0,0,0,0,"0",0,1,0,0,0,1,"3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,0,0,0,1,0,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,49,5,4,1.49243016024528,"(20,21]","(5.5,6]","(50,53]","(630,731]","(0.05,0.15]","JODA_Clarno_2015_49","JODA_Clarno",49,704008.222616,4978995.41847,"NAD83","10N","R010XB044OR","1994",NA,"2011",2917,1340,NA,NA,0.284506863087945,1.66655558129065,1340,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.Medium94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"902","JODA_Clarno_2015_5",2015,902,2015,2014,2015,20.806155206,52.67884827,5.642217636,"JODA_Clarno_2015_5","JODA_Clarno",5,704313.920542215,4979376.75462335,"NAD83","10N",686,145,13,-0.184269116030741,"JODA",1,0,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,5,5,4,2.06764875379131,"(20,21]","(5.5,6]","(50,53]","(630,731]","(-0.2,-0.1]","JODA_Clarno_2015_5","JODA_Clarno",5,704313.920542,4979376.75462,"NAD83","10N","blank","1994",NA,"2011",-419,1027,NA,NA,0.284506863087945,-3.47615158754536,1027,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.Medium94.No Burn95.Low11","[-570,1.19e+03]","Low"
"903","JODA_Clarno_2015_50",2015,903,2015,2014,2015,21.3374521145,52.66769791,5.906132698,"JODA_Clarno_2015_50","JODA_Clarno",50,703331.208140083,4977777.56891554,"NAD83","10N",511,126,14,-0.142198122440124,"JODA",0,0,1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",NA,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,50,5,4,-0.72855274261298,"(21,23]","(5.5,6]","(50,53]","(500,545]","(-0.2,-0.1]","JODA_Clarno_2015_50","JODA_Clarno",50,703331.20814,4977777.56892,"NAD83","10N","R010XB052OR",NA,NA,"2011",1538,NA,NA,NA,0.531387212356084,-0.459281704628073,NA,NA,"2011","1",NA,"No Burn94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","1.No Burn94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"904","JODA_Clarno_2015_51",2015,904,2015,2014,2015,20.46482282925,49.88044739,5.904709339,"JODA_Clarno_2015_51","JODA_Clarno",51,704949.033182467,4977823.17393101,"NAD83","10N",574,211,16,-0.236267328258325,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,1,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,2,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,51,5,4,0.278079796092563,"(20,21]","(5.5,6]","(47,50]","(565,590]","[-0.5,-0.2]","JODA_Clarno_2015_51","JODA_Clarno",51,704949.033182,4977823.17393,"NAD83","10N","R010XB064OR","1994",NA,"2011",2327,2590,NA,NA,0.125898267704853,0.757024037641594,2590,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(1.19e+03,2.48e+03]","Medium"
"905","JODA_Clarno_2015_52",2015,905,2015,2014,2015,21.809025049625,54.35564041,6.581532955,"JODA_Clarno_2015_52","JODA_Clarno",52,703966.582988343,4976754.84224813,"NAD83","10N",582,198,7,-0.115904633182077,"JODA",1,0,1,0,0,0,0,0,0,0,"0",0,2,0,0,0,0,"5",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",NA,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2015,52,5,4,0.405906150213902,"(21,23]","(6,8]","(53,55]","(565,590]","(-0.2,-0.1]","JODA_Clarno_2015_52","JODA_Clarno",52,703966.582988,4976754.84225,"NAD83","10N","R010XB022OR","1994",NA,"2011",2037,1857,NA,NA,0.750515328982537,0.309966160254771,1857,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.High94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"906","JODA_Clarno_2015_53",2015,906,2015,2014,2015,20.806155206,52.67884827,5.642217636,"JODA_Clarno_2015_53","JODA_Clarno",53,704033.176204764,4978889.45970835,"NAD83","10N",661,172,9,-0.15491205558001,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"JODA","Clarno",2015,53,5,4,1.66819139716212,"(20,21]","(5.5,6]","(50,53]","(630,731]","(-0.2,-0.1]","JODA_Clarno_2015_53","JODA_Clarno",53,704033.176205,4978889.45971,"NAD83","10N","R010XB044OR","1994",NA,"2011",2179,NA,547,NA,0.284506863087945,0.52887036228556,547,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.Low94.No Burn95.High11","(1.19e+03,2.48e+03]","Medium"
